Ensembl ID	Entrez ID	TF family	Protein have DBD
ENSDARG00000091502	101882243	zf-C2H2	ENSDARP00000106220;ENSDARP00000125258;
ENSDARG00000090798	\N	zf-C2H2	ENSDARP00000106265;
ENSDARG00000087544	\N	zf-C2H2	ENSDARP00000106328;
ENSDARG00000091276	\N	zf-C2H2	ENSDARP00000106368;ENSDARP00000128042;ENSDARP00000128867;
ENSDARG00000000760	368916	zf-C2H2	ENSDARP00000106376;ENSDARP00000001399;
ENSDARG00000091010	\N	zf-C2H2	ENSDARP00000106397;
ENSDARG00000089587	\N	zf-C2H2	ENSDARP00000106421;ENSDARP00000109472;
ENSDARG00000087988	\N	zf-C2H2	ENSDARP00000106437;ENSDARP00000104929;
ENSDARG00000094653	\N	zf-C2H2	ENSDARP00000106466;
ENSDARG00000090070	\N	zf-C2H2	ENSDARP00000106493;
ENSDARG00000087462	\N	zf-C2H2	ENSDARP00000106504;
ENSDARG00000091679	\N	zf-C2H2	ENSDARP00000106540;
ENSDARG00000091335	\N	zf-C2H2	ENSDARP00000106545;
ENSDARG00000091384	\N	zf-C2H2	ENSDARP00000106548;
ENSDARG00000091142	\N	zf-C2H2	ENSDARP00000106603;
ENSDARG00000091536	335448	zf-C2H2	ENSDARP00000106608;
ENSDARG00000090141	\N	zf-C2H2	ENSDARP00000106692;
ENSDARG00000088954	101882304	zf-C2H2	ENSDARP00000106705;
ENSDARG00000090304	100535385	zf-C2H2	ENSDARP00000106727;ENSDARP00000105349;
ENSDARG00000087175	\N	zf-C2H2	ENSDARP00000106728;ENSDARP00000125430;
ENSDARG00000015567	30096	zf-C2H2	ENSDARP00000106790;
ENSDARG00000087959	\N	zf-C2H2	ENSDARP00000106869;
ENSDARG00000087628	101886555	zf-C2H2	ENSDARP00000106889;
ENSDARG00000086720	100535697	zf-C2H2	ENSDARP00000106945;ENSDARP00000111449;
ENSDARG00000091229	\N	zf-C2H2	ENSDARP00000106957;
ENSDARG00000006288	432371	zf-C2H2	ENSDARP00000106969;
ENSDARG00000088039	\N	zf-C2H2	ENSDARP00000106973;
ENSDARG00000090090	100329287	zf-C2H2	ENSDARP00000106975;
ENSDARG00000087201	\N	zf-C2H2	ENSDARP00000106979;
ENSDARG00000076451	\N	zf-C2H2	ENSDARP00000107014;
ENSDARG00000096456	\N	zf-C2H2	ENSDARP00000107044;
ENSDARG00000086289	\N	zf-C2H2	ENSDARP00000107153;ENSDARP00000125599;
ENSDARG00000091251	\N	zf-C2H2	ENSDARP00000107158;
ENSDARG00000087330	100535691	zf-C2H2	ENSDARP00000107165;ENSDARP00000128655;
ENSDARG00000091363	\N	zf-C2H2	ENSDARP00000107192;
ENSDARG00000088994	\N	zf-C2H2	ENSDARP00000107196;
ENSDARG00000088563	101885673	zf-C2H2	ENSDARP00000107216;
ENSDARG00000091127	335901	zf-C2H2	ENSDARP00000107271;
ENSDARG00000090377	\N	zf-C2H2	ENSDARP00000107274;
ENSDARG00000080016	\N	zf-C2H2	ENSDARP00000107309;
ENSDARG00000086839	\N	zf-C2H2	ENSDARP00000107349;
ENSDARG00000054683	557162	zf-C2H2	ENSDARP00000107353;ENSDARP00000088642;
ENSDARG00000088635	\N	zf-C2H2	ENSDARP00000107386;
ENSDARG00000088907	100536850	zf-C2H2	ENSDARP00000107389;
ENSDARG00000090209	\N	zf-C2H2	ENSDARP00000107393;ENSDARP00000129020;
ENSDARG00000089155	\N	zf-C2H2	ENSDARP00000107401;
ENSDARG00000077279	100007842	zf-C2H2	ENSDARP00000107404;
ENSDARG00000087626	\N	zf-C2H2	ENSDARP00000107414;
ENSDARG00000093864	327060	zf-C2H2	ENSDARP00000107422;
ENSDARG00000001549	558652	zf-C2H2	ENSDARP00000107440;ENSDARP00000001137;
ENSDARG00000087036	\N	zf-C2H2	ENSDARP00000107446;
ENSDARG00000088616	101886759	zf-C2H2	ENSDARP00000107455;
ENSDARG00000088214	\N	zf-C2H2	ENSDARP00000107460;ENSDARP00000125164;
ENSDARG00000089230	562114	zf-C2H2	ENSDARP00000107486;
ENSDARG00000089174	557295	zf-C2H2	ENSDARP00000107513;ENSDARP00000104857;
ENSDARG00000091793	\N	zf-C2H2	ENSDARP00000107520;
ENSDARG00000086825	799182	zf-C2H2	ENSDARP00000107524;
ENSDARG00000089406	\N	zf-C2H2	ENSDARP00000107544;
ENSDARG00000091376	\N	zf-C2H2	ENSDARP00000107550;
ENSDARG00000091339	\N	zf-C2H2	ENSDARP00000107581;
ENSDARG00000090005	\N	zf-C2H2	ENSDARP00000107591;
ENSDARG00000088375	559771	zf-C2H2	ENSDARP00000107623;
ENSDARG00000054957	\N	zf-C2H2	ENSDARP00000107625;ENSDARP00000125133;
ENSDARG00000086494	\N	zf-C2H2	ENSDARP00000107671;ENSDARP00000128342;ENSDARP00000128378;
ENSDARG00000087249	\N	zf-C2H2	ENSDARP00000107796;ENSDARP00000129346;
ENSDARG00000087949	\N	zf-C2H2	ENSDARP00000107802;
ENSDARG00000090452	\N	zf-C2H2	ENSDARP00000107853;
ENSDARG00000091192	\N	zf-C2H2	ENSDARP00000107857;
ENSDARG00000091756	402941	zf-C2H2	ENSDARP00000107863;ENSDARP00000124299;
ENSDARG00000088915	\N	zf-C2H2	ENSDARP00000107898;
ENSDARG00000015482	100141333	zf-C2H2	ENSDARP00000108035;ENSDARP00000091841;ENSDARP00000033134;
ENSDARG00000090769	\N	zf-C2H2	ENSDARP00000108105;ENSDARP00000116705;
ENSDARG00000053263	569258	zf-C2H2	ENSDARP00000108134;ENSDARP00000069765;
ENSDARG00000088378	\N	zf-C2H2	ENSDARP00000108141;ENSDARP00000125608;
ENSDARG00000088239	\N	zf-C2H2	ENSDARP00000108217;
ENSDARG00000086449	\N	zf-C2H2	ENSDARP00000108218;ENSDARP00000125525;
ENSDARG00000091014	\N	zf-C2H2	ENSDARP00000108238;
ENSDARG00000088170	\N	zf-C2H2	ENSDARP00000108293;ENSDARP00000125404;
ENSDARG00000087074	798589	zf-C2H2	ENSDARP00000108333;
ENSDARG00000087645	100537555	zf-C2H2	ENSDARP00000108385;ENSDARP00000129218;ENSDARP00000125205;
ENSDARG00000090043	\N	zf-C2H2	ENSDARP00000108425;
ENSDARG00000089186	\N	zf-C2H2	ENSDARP00000108472;
ENSDARG00000090658	\N	zf-C2H2	ENSDARP00000108474;
ENSDARG00000086864	\N	zf-C2H2	ENSDARP00000108495;
ENSDARG00000088224	799713	zf-C2H2	ENSDARP00000108500;
ENSDARG00000086318	570544	zf-C2H2	ENSDARP00000108517;
ENSDARG00000089391	\N	zf-C2H2	ENSDARP00000108539;
ENSDARG00000089032	\N	zf-C2H2	ENSDARP00000108596;ENSDARP00000109830;
ENSDARG00000088909	101884482	zf-C2H2	ENSDARP00000108628;
ENSDARG00000090672	\N	zf-C2H2	ENSDARP00000108713;
ENSDARG00000090067	\N	zf-C2H2	ENSDARP00000108720;
ENSDARG00000075317	\N	zf-C2H2	ENSDARP00000108729;
ENSDARG00000090400	\N	zf-C2H2	ENSDARP00000108733;
ENSDARG00000087290	\N	zf-C2H2	ENSDARP00000108752;ENSDARP00000129227;
ENSDARG00000087744	\N	zf-C2H2	ENSDARP00000108784;
ENSDARG00000086346	\N	zf-C2H2	ENSDARP00000108799;ENSDARP00000125234;
ENSDARG00000088946	\N	zf-C2H2	ENSDARP00000108821;
ENSDARG00000089842	\N	zf-C2H2	ENSDARP00000108830;ENSDARP00000107441;
ENSDARG00000089635	100537412	zf-C2H2	ENSDARP00000108835;
ENSDARG00000087378	798203	zf-C2H2	ENSDARP00000108865;
ENSDARG00000089173	\N	zf-C2H2	ENSDARP00000108911;
ENSDARG00000090799	\N	zf-C2H2	ENSDARP00000108914;
ENSDARG00000088927	\N	zf-C2H2	ENSDARP00000109023;
ENSDARG00000086417	100332864	zf-C2H2	ENSDARP00000109038;
ENSDARG00000087483	558387	zf-C2H2	ENSDARP00000109040;
ENSDARG00000091677	\N	zf-C2H2	ENSDARP00000109053;
ENSDARG00000087104	\N	zf-C2H2	ENSDARP00000109096;
ENSDARG00000087207	\N	zf-C2H2	ENSDARP00000109100;
ENSDARG00000090979	\N	zf-C2H2	ENSDARP00000109110;ENSDARP00000126481;
ENSDARG00000090307	100002016	zf-C2H2	ENSDARP00000109145;
ENSDARG00000087683	101884732	zf-C2H2	ENSDARP00000109167;
ENSDARG00000088821	100149645	zf-C2H2	ENSDARP00000109171;
ENSDARG00000058562	641418	zf-C2H2	ENSDARP00000109175;ENSDARP00000114382;
ENSDARG00000091841	560148	zf-C2H2	ENSDARP00000109193;
ENSDARG00000090321	100330321	zf-C2H2	ENSDARP00000109212;
ENSDARG00000089941	\N	zf-C2H2	ENSDARP00000109246;
ENSDARG00000086399	\N	zf-C2H2	ENSDARP00000109260;
ENSDARG00000090679	568844	zf-C2H2	ENSDARP00000109267;
ENSDARG00000091393	\N	zf-C2H2	ENSDARP00000109281;
ENSDARG00000077485	\N	zf-C2H2	ENSDARP00000109314;ENSDARP00000110471;
ENSDARG00000074922	100536608	zf-C2H2	ENSDARP00000109434;ENSDARP00000110609;
ENSDARG00000089551	\N	zf-C2H2	ENSDARP00000109461;
ENSDARG00000086367	101882538	zf-C2H2	ENSDARP00000109566;
ENSDARG00000069796	100126136	zf-C2H2	ENSDARP00000109576;ENSDARP00000068659;ENSDARP00000109254;ENSDARP00000102642;ENSDARP00000099904;ENSDARP00000058718;
ENSDARG00000088627	\N	zf-C2H2	ENSDARP00000109606;
ENSDARG00000088640	101884739	zf-C2H2	ENSDARP00000109609;ENSDARP00000128239;
ENSDARG00000086364	\N	zf-C2H2	ENSDARP00000109620;
ENSDARG00000089951	566011	zf-C2H2	ENSDARP00000109670;
ENSDARG00000088027	100537317	zf-C2H2	ENSDARP00000109717;
ENSDARG00000090448	100537891	zf-C2H2	ENSDARP00000109742;
ENSDARG00000086635	\N	zf-C2H2	ENSDARP00000109817;
ENSDARG00000090109	\N	zf-C2H2	ENSDARP00000109837;
ENSDARG00000090589	101886284	zf-C2H2	ENSDARP00000109846;ENSDARP00000126460;
ENSDARG00000089156	436920	zf-C2H2	ENSDARP00000109921;
ENSDARG00000051984	555753	zf-C2H2	ENSDARP00000109934;ENSDARP00000068200;ENSDARP00000097275;
ENSDARG00000091681	\N	zf-C2H2	ENSDARP00000109979;
ENSDARG00000086297	\N	zf-C2H2	ENSDARP00000109995;
ENSDARG00000090350	\N	zf-C2H2	ENSDARP00000110000;
ENSDARG00000019516	405789	zf-C2H2	ENSDARP00000110025;
ENSDARG00000091810	\N	zf-C2H2	ENSDARP00000110029;
ENSDARG00000087836	\N	zf-C2H2	ENSDARP00000110045;
ENSDARG00000090366	\N	zf-C2H2	ENSDARP00000110141;ENSDARP00000125218;
ENSDARG00000089693	798203	zf-C2H2	ENSDARP00000110149;
ENSDARG00000089604	100537377	zf-C2H2	ENSDARP00000110182;
ENSDARG00000088347	324109	zf-C2H2	ENSDARP00000110200;
ENSDARG00000091798	\N	zf-C2H2	ENSDARP00000110250;
ENSDARG00000087864	101882232	zf-C2H2	ENSDARP00000110255;
ENSDARG00000086239	\N	zf-C2H2	ENSDARP00000110257;
ENSDARG00000087816	101882600	zf-C2H2	ENSDARP00000110259;
ENSDARG00000089711	100137115	zf-C2H2	ENSDARP00000110260;
ENSDARG00000087917	101882186	zf-C2H2	ENSDARP00000110268;
ENSDARG00000086672	\N	zf-C2H2	ENSDARP00000110273;
ENSDARG00000091488	\N	zf-C2H2	ENSDARP00000110280;
ENSDARG00000074067	566529	zf-C2H2	ENSDARP00000110292;ENSDARP00000102487;
ENSDARG00000090180	195821	zf-C2H2	ENSDARP00000110318;ENSDARP00000111086;
ENSDARG00000089140	100142651	zf-C2H2	ENSDARP00000110362;
ENSDARG00000091688	\N	zf-C2H2	ENSDARP00000110407;ENSDARP00000126315;
ENSDARG00000090020	\N	zf-C2H2	ENSDARP00000110433;
ENSDARG00000088707	\N	zf-C2H2	ENSDARP00000110457;
ENSDARG00000088328	\N	zf-C2H2	ENSDARP00000110468;
ENSDARG00000087668	\N	zf-C2H2	ENSDARP00000110513;
ENSDARG00000087288	\N	zf-C2H2	ENSDARP00000110533;
ENSDARG00000091505	101884850	zf-C2H2	ENSDARP00000110541;
ENSDARG00000091021	\N	zf-C2H2	ENSDARP00000110545;
ENSDARG00000087439	101882253	zf-C2H2	ENSDARP00000110565;
ENSDARG00000091491	\N	zf-C2H2	ENSDARP00000110568;
ENSDARG00000089047	100331388	zf-C2H2	ENSDARP00000110574;
ENSDARG00000090898	\N	zf-C2H2	ENSDARP00000110601;
ENSDARG00000091720	326789	zf-C2H2	ENSDARP00000110607;
ENSDARG00000087576	\N	zf-C2H2	ENSDARP00000110612;ENSDARP00000128038;
ENSDARG00000089746	\N	zf-C2H2	ENSDARP00000110626;
ENSDARG00000086212	100141492	zf-C2H2	ENSDARP00000110630;ENSDARP00000106529;
ENSDARG00000089674	\N	zf-C2H2	ENSDARP00000110721;
ENSDARG00000091648	101882345	zf-C2H2	ENSDARP00000110735;ENSDARP00000125423;
ENSDARG00000087320	101884112	zf-C2H2	ENSDARP00000110741;
ENSDARG00000086439	\N	zf-C2H2	ENSDARP00000110767;
ENSDARG00000089092	\N	zf-C2H2	ENSDARP00000110779;
ENSDARG00000089499	\N	zf-C2H2	ENSDARP00000110816;
ENSDARG00000089311	\N	zf-C2H2	ENSDARP00000110825;
ENSDARG00000010462	405896	zf-C2H2	ENSDARP00000110885;ENSDARP00000013372;ENSDARP00000117229;
ENSDARG00000091025	\N	zf-C2H2	ENSDARP00000110893;
ENSDARG00000045371	563151	zf-C2H2	ENSDARP00000110909;ENSDARP00000066719;
ENSDARG00000088653	\N	zf-C2H2	ENSDARP00000110923;
ENSDARG00000088334	\N	zf-C2H2	ENSDARP00000110934;
ENSDARG00000089120	\N	zf-C2H2	ENSDARP00000110959;
ENSDARG00000086510	\N	zf-C2H2	ENSDARP00000110997;ENSDARP00000125465;
ENSDARG00000091176	\N	zf-C2H2	ENSDARP00000111030;ENSDARP00000126520;
ENSDARG00000087221	\N	zf-C2H2	ENSDARP00000111032;
ENSDARG00000088734	\N	zf-C2H2	ENSDARP00000111071;
ENSDARG00000090248	\N	zf-C2H2	ENSDARP00000111080;
ENSDARG00000086410	\N	zf-C2H2	ENSDARP00000111090;
ENSDARG00000086831	\N	zf-C2H2	ENSDARP00000111096;
ENSDARG00000091284	\N	zf-C2H2	ENSDARP00000111098;ENSDARP00000125330;
ENSDARG00000087588	\N	zf-C2H2	ENSDARP00000111183;
ENSDARG00000087521	\N	zf-C2H2	ENSDARP00000111184;
ENSDARG00000075103	100329258	zf-C2H2	ENSDARP00000111200;
ENSDARG00000087791	\N	zf-C2H2	ENSDARP00000111220;
ENSDARG00000004851	406733	zf-C2H2	ENSDARP00000111224;ENSDARP00000051413;
ENSDARG00000091740	100537572	zf-C2H2	ENSDARP00000111228;
ENSDARG00000087212	\N	zf-C2H2	ENSDARP00000111254;
ENSDARG00000089947	101883035	zf-C2H2	ENSDARP00000111262;
ENSDARG00000089376	\N	zf-C2H2	ENSDARP00000111267;
ENSDARG00000088382	100534845	zf-C2H2	ENSDARP00000111274;ENSDARP00000100028;
ENSDARG00000088568	100142637	zf-C2H2	ENSDARP00000111275;
ENSDARG00000088704	100333857	zf-C2H2	ENSDARP00000111284;
ENSDARG00000089097	565722	zf-C2H2	ENSDARP00000111287;ENSDARP00000125357;
ENSDARG00000090411	\N	zf-C2H2	ENSDARP00000111309;
ENSDARG00000090782	\N	zf-C2H2	ENSDARP00000111314;
ENSDARG00000088961	\N	zf-C2H2	ENSDARP00000111369;
ENSDARG00000090740	\N	zf-C2H2	ENSDARP00000111406;
ENSDARG00000089812	\N	zf-C2H2	ENSDARP00000111407;
ENSDARG00000056995	30273	zf-C2H2	ENSDARP00000111412;ENSDARP00000074031;ENSDARP00000111074;
ENSDARG00000090586	402928	zf-C2H2	ENSDARP00000111426;
ENSDARG00000091243	\N	zf-C2H2	ENSDARP00000111444;ENSDARP00000127223;
ENSDARG00000086339	\N	zf-C2H2	ENSDARP00000111527;
ENSDARG00000090545	\N	zf-C2H2	ENSDARP00000111543;ENSDARP00000108240;
ENSDARG00000089344	100536646	zf-C2H2	ENSDARP00000111615;
ENSDARG00000090743	101884961	zf-C2H2	ENSDARP00000111626;
ENSDARG00000087963	100149817	zf-C2H2	ENSDARP00000111646;
ENSDARG00000088123	100537540	zf-C2H2	ENSDARP00000111676;
ENSDARG00000087361	\N	zf-C2H2	ENSDARP00000111688;
ENSDARG00000087423	\N	zf-C2H2	ENSDARP00000111711;
ENSDARG00000087387	\N	zf-C2H2	ENSDARP00000111739;ENSDARP00000125188;
ENSDARG00000086657	\N	zf-C2H2	ENSDARP00000111842;ENSDARP00000127858;
ENSDARG00000086744	\N	zf-C2H2	ENSDARP00000111902;ENSDARP00000108337;
ENSDARG00000090989	100537519	zf-C2H2	ENSDARP00000111903;
ENSDARG00000090843	\N	zf-C2H2	ENSDARP00000111944;
ENSDARG00000086711	\N	zf-C2H2	ENSDARP00000111974;
ENSDARG00000089940	101886637	zf-C2H2	ENSDARP00000111986;ENSDARP00000128290;
ENSDARG00000088325	\N	zf-C2H2	ENSDARP00000112035;
ENSDARG00000089224	\N	zf-C2H2	ENSDARP00000112041;
ENSDARG00000088847	\N	zf-C2H2	ENSDARP00000112071;
ENSDARG00000090420	\N	zf-C2H2	ENSDARP00000112072;
ENSDARG00000088517	\N	zf-C2H2	ENSDARP00000112098;
ENSDARG00000069957	100005727	zf-C2H2	ENSDARP00000112106;ENSDARP00000097405;ENSDARP00000093015;
ENSDARG00000088803	\N	zf-C2H2	ENSDARP00000112129;
ENSDARG00000087230	\N	zf-C2H2	ENSDARP00000112155;
ENSDARG00000091701	100151503	zf-C2H2	ENSDARP00000112175;
ENSDARG00000087091	\N	zf-C2H2	ENSDARP00000112185;
ENSDARG00000090296	\N	zf-C2H2	ENSDARP00000112280;
ENSDARG00000090915	\N	zf-C2H2	ENSDARP00000112322;
ENSDARG00000088240	\N	zf-C2H2	ENSDARP00000112325;
ENSDARG00000090914	556200	zf-C2H2	ENSDARP00000112329;
ENSDARG00000078880	\N	zf-C2H2	ENSDARP00000112345;
ENSDARG00000087510	100126141	zf-C2H2	ENSDARP00000112362;
ENSDARG00000090157	\N	zf-C2H2	ENSDARP00000112369;
ENSDARG00000089561	\N	zf-C2H2	ENSDARP00000112387;
ENSDARG00000086684	\N	zf-C2H2	ENSDARP00000112449;
ENSDARG00000086845	\N	zf-C2H2	ENSDARP00000112463;
ENSDARG00000087658	\N	zf-C2H2	ENSDARP00000112478;
ENSDARG00000079263	100149164	zf-C2H2	ENSDARP00000112578;ENSDARP00000076798;
ENSDARG00000094469	563603	zf-C2H2	ENSDARP00000112582;
ENSDARG00000095517	\N	zf-C2H2	ENSDARP00000112591;
ENSDARG00000091968	\N	zf-C2H2	ENSDARP00000112594;
ENSDARG00000030844	560787	zf-C2H2	ENSDARP00000112617;
ENSDARG00000044845	550566	zf-C2H2	ENSDARP00000112688;ENSDARP00000065914;
ENSDARG00000095149	\N	zf-C2H2	ENSDARP00000112796;ENSDARP00000126500;
ENSDARG00000095667	\N	zf-C2H2	ENSDARP00000112804;
ENSDARG00000091953	\N	zf-C2H2	ENSDARP00000112814;
ENSDARG00000095551	\N	zf-C2H2	ENSDARP00000112864;
ENSDARG00000094867	101886264	zf-C2H2	ENSDARP00000112895;
ENSDARG00000095397	\N	zf-C2H2	ENSDARP00000112944;
ENSDARG00000093151	557562	zf-C2H2	ENSDARP00000112956;
ENSDARG00000092753	\N	zf-C2H2	ENSDARP00000112962;
ENSDARG00000078256	100534921	zf-C2H2	ENSDARP00000113006;ENSDARP00000101756;
ENSDARG00000070786	100535231	zf-C2H2	ENSDARP00000113051;ENSDARP00000105532;ENSDARP00000095019;
ENSDARG00000093562	\N	zf-C2H2	ENSDARP00000113064;
ENSDARG00000095237	101885927	zf-C2H2	ENSDARP00000113170;
ENSDARG00000095173	100148474	zf-C2H2	ENSDARP00000113214;ENSDARP00000125215;
ENSDARG00000095313	\N	zf-C2H2	ENSDARP00000113228;ENSDARP00000113282;
ENSDARG00000093220	\N	zf-C2H2	ENSDARP00000113235;
ENSDARG00000094190	\N	zf-C2H2	ENSDARP00000113270;
ENSDARG00000092244	560099	zf-C2H2	ENSDARP00000113271;ENSDARP00000121871;
ENSDARG00000079127	568663	zf-C2H2	ENSDARP00000113300;
ENSDARG00000094743	\N	zf-C2H2	ENSDARP00000113334;
ENSDARG00000092157	\N	zf-C2H2	ENSDARP00000113384;
ENSDARG00000075116	568044	zf-C2H2	ENSDARP00000113388;ENSDARP00000101852;
ENSDARG00000061174	767693	zf-C2H2	ENSDARP00000113405;ENSDARP00000113111;ENSDARP00000047706;
ENSDARG00000093530	\N	zf-C2H2	ENSDARP00000113413;
ENSDARG00000095569	\N	zf-C2H2	ENSDARP00000113443;
ENSDARG00000095357	\N	zf-C2H2	ENSDARP00000113474;
ENSDARG00000095574	\N	zf-C2H2	ENSDARP00000113489;
ENSDARG00000094267	\N	zf-C2H2	ENSDARP00000113496;
ENSDARG00000086139	100150696	zf-C2H2	ENSDARP00000113511;ENSDARP00000111273;
ENSDARG00000094876	796968	zf-C2H2	ENSDARP00000113522;ENSDARP00000121060;
ENSDARG00000092849	\N	zf-C2H2	ENSDARP00000113534;
ENSDARG00000093206	\N	zf-C2H2	ENSDARP00000113645;
ENSDARG00000093986	101885453	zf-C2H2	ENSDARP00000113659;ENSDARP00000125387;
ENSDARG00000095283	100002257	zf-C2H2	ENSDARP00000113824;
ENSDARG00000095582	\N	zf-C2H2	ENSDARP00000113841;
ENSDARG00000092000	\N	zf-C2H2	ENSDARP00000113868;ENSDARP00000125279;
ENSDARG00000092153	\N	zf-C2H2	ENSDARP00000113938;ENSDARP00000125477;
ENSDARG00000093204	563210	zf-C2H2	ENSDARP00000113953;
ENSDARG00000096123	101884158	zf-C2H2	ENSDARP00000114012;ENSDARP00000125221;
ENSDARG00000096057	\N	zf-C2H2	ENSDARP00000114033;
ENSDARG00000094343	101885654	zf-C2H2	ENSDARP00000114042;ENSDARP00000116650;
ENSDARG00000016788	100004929	zf-C2H2	ENSDARP00000114082;ENSDARP00000024857;
ENSDARG00000074789	\N	zf-C2H2	ENSDARP00000114210;
ENSDARG00000094109	\N	zf-C2H2	ENSDARP00000114259;
ENSDARG00000095708	100006216	zf-C2H2	ENSDARP00000114297;ENSDARP00000127582;
ENSDARG00000094227	\N	zf-C2H2	ENSDARP00000114324;
ENSDARG00000093894	\N	zf-C2H2	ENSDARP00000114397;
ENSDARG00000092765	100151333	zf-C2H2	ENSDARP00000114464;
ENSDARG00000093143	100148686	zf-C2H2	ENSDARP00000114484;ENSDARP00000127779;
ENSDARG00000079547	100536838	zf-C2H2	ENSDARP00000114519;
ENSDARG00000093772	100535476	zf-C2H2	ENSDARP00000114521;
ENSDARG00000093469	\N	zf-C2H2	ENSDARP00000114536;
ENSDARG00000094175	100536660	zf-C2H2	ENSDARP00000114540;ENSDARP00000125457;
ENSDARG00000094484	\N	zf-C2H2	ENSDARP00000114605;ENSDARP00000125361;
ENSDARG00000095617	\N	zf-C2H2	ENSDARP00000114747;
ENSDARG00000087046	556142	zf-C2H2	ENSDARP00000114777;
ENSDARG00000092547	\N	zf-C2H2	ENSDARP00000114853;
ENSDARG00000092828	\N	zf-C2H2	ENSDARP00000114873;
ENSDARG00000093285	\N	zf-C2H2	ENSDARP00000114925;
ENSDARG00000094612	100534843	zf-C2H2	ENSDARP00000114948;ENSDARP00000125374;ENSDARP00000125547;
ENSDARG00000093241	\N	zf-C2H2	ENSDARP00000114959;
ENSDARG00000092139	\N	zf-C2H2	ENSDARP00000115009;
ENSDARG00000092549	\N	zf-C2H2	ENSDARP00000115034;
ENSDARG00000092785	\N	zf-C2H2	ENSDARP00000115083;
ENSDARG00000093573	\N	zf-C2H2	ENSDARP00000115163;
ENSDARG00000092507	\N	zf-C2H2	ENSDARP00000115168;ENSDARP00000128451;
ENSDARG00000094443	101884115	zf-C2H2	ENSDARP00000115186;
ENSDARG00000095009	101883896	zf-C2H2	ENSDARP00000115188;
ENSDARG00000090721	100003615	zf-C2H2	ENSDARP00000115208;ENSDARP00000104737;
ENSDARG00000079631	555616	zf-C2H2	ENSDARP00000115246;ENSDARP00000123632;ENSDARP00000100717;
ENSDARG00000094313	\N	zf-C2H2	ENSDARP00000115247;
ENSDARG00000076134	558355	zf-C2H2	ENSDARP00000115257;ENSDARP00000098861;
ENSDARG00000093037	\N	zf-C2H2	ENSDARP00000115281;
ENSDARG00000092184	\N	zf-C2H2	ENSDARP00000115301;
ENSDARG00000092265	\N	zf-C2H2	ENSDARP00000115379;ENSDARP00000123274;
ENSDARG00000092706	565755	zf-C2H2	ENSDARP00000115421;ENSDARP00000125417;
ENSDARG00000052188	100003346	zf-C2H2	ENSDARP00000115463;
ENSDARG00000095247	\N	zf-C2H2	ENSDARP00000115496;
ENSDARG00000095262	\N	zf-C2H2	ENSDARP00000115501;
ENSDARG00000092088	\N	zf-C2H2	ENSDARP00000115503;ENSDARP00000122214;
ENSDARG00000093895	100006019	zf-C2H2	ENSDARP00000115541;ENSDARP00000123305;
ENSDARG00000092080	\N	zf-C2H2	ENSDARP00000115550;
ENSDARG00000095704	101883718	zf-C2H2	ENSDARP00000115579;ENSDARP00000119817;
ENSDARG00000093944	\N	zf-C2H2	ENSDARP00000115636;
ENSDARG00000092497	100034430	zf-C2H2	ENSDARP00000115644;
ENSDARG00000091987	\N	zf-C2H2	ENSDARP00000115655;ENSDARP00000128685;
ENSDARG00000075928	101883448	zf-C2H2	ENSDARP00000115671;ENSDARP00000104281;
ENSDARG00000092969	100534892	zf-C2H2	ENSDARP00000115673;
ENSDARG00000092359	407709	zf-C2H2	ENSDARP00000115690;
ENSDARG00000094394	\N	zf-C2H2	ENSDARP00000115734;
ENSDARG00000095075	\N	zf-C2H2	ENSDARP00000115810;
ENSDARG00000087886	\N	zf-C2H2	ENSDARP00000115828;
ENSDARG00000092608	798048	zf-C2H2	ENSDARP00000115858;
ENSDARG00000094598	100034455	zf-C2H2	ENSDARP00000115877;
ENSDARG00000094413	\N	zf-C2H2	ENSDARP00000115899;
ENSDARG00000094076	\N	zf-C2H2	ENSDARP00000115918;
ENSDARG00000095622	\N	zf-C2H2	ENSDARP00000115920;
ENSDARG00000074820	\N	zf-C2H2	ENSDARP00000115955;
ENSDARG00000095749	100150000	zf-C2H2	ENSDARP00000116003;
ENSDARG00000093555	\N	zf-C2H2	ENSDARP00000116038;
ENSDARG00000092073	\N	zf-C2H2	ENSDARP00000116052;ENSDARP00000122787;
ENSDARG00000061373	561536	zf-C2H2	ENSDARP00000116080;ENSDARP00000081843;
ENSDARG00000092854	101885635	zf-C2H2	ENSDARP00000116084;
ENSDARG00000037068	566844	zf-C2H2	ENSDARP00000116091;ENSDARP00000053877;
ENSDARG00000093344	100536900	zf-C2H2	ENSDARP00000116199;
ENSDARG00000094459	\N	zf-C2H2	ENSDARP00000116276;ENSDARP00000126348;
ENSDARG00000093106	100537361	zf-C2H2	ENSDARP00000116302;ENSDARP00000125230;
ENSDARG00000092817	101887176	zf-C2H2	ENSDARP00000116320;
ENSDARG00000092327	100148412	zf-C2H2	ENSDARP00000116366;
ENSDARG00000093792	\N	zf-C2H2	ENSDARP00000116393;
ENSDARG00000071719	100126809	zf-C2H2	ENSDARP00000116423;ENSDARP00000096999;
ENSDARG00000095573	\N	zf-C2H2	ENSDARP00000116501;
ENSDARG00000094090	\N	zf-C2H2	ENSDARP00000116543;
ENSDARG00000094711	\N	zf-C2H2	ENSDARP00000116565;ENSDARP00000125602;
ENSDARG00000093461	\N	zf-C2H2	ENSDARP00000116776;
